timestamp,hr_bpm,hr_artifact
2026-08-23 18:21:10,,
2026-08-23 18:21:20,,
2026-08-23 18:21:30,93.5,
2026-08-23 18:21:40,93.0,
2026-08-23 18:21:50,,
2026-08-23 18:22:00,94.0,
2026-08-23 18:22:10,95.0,
2026-08-23 18:22:20,,
2026-08-23 18:22:30,,
2026-08-23 18:22:40,,
2026-08-23 18:22:50,,
2026-08-23 18:23:00,,
2026-08-23 18:23:10,85.0,
2026-08-23 18:23:20,81.5,
2026-08-23 18:23:30,75.0,
2026-08-23 18:23:40,75.5,
2026-08-23 18:23:50,74.5,
2026-08-23 18:24:00,73.5,
2026-08-23 18:24:10,,
2026-08-23 18:24:20,71.0,
2026-08-23 18:24:30,70.0,
2026-08-23 18:24:40,69.5,
2026-08-23 18:24:50,70.0,
2026-08-23 18:25:00,,
2026-08-23 18:25:10,74.0,
2026-08-23 18:25:20,74.0,
2026-08-23 18:25:30,81.0,
2026-08-23 18:25:40,,
2026-08-23 18:25:50,75.0,
2026-08-23 18:26:00,74.5,
2026-08-23 18:26:10,,
2026-08-23 18:26:20,78.0,
2026-08-23 18:26:30,79.0,
2026-08-23 18:26:40,,
2026-08-23 18:26:50,,
2026-08-23 18:27:00,,
2026-08-23 18:27:10,,
2026-08-23 18:27:20,,
2026-08-23 18:27:30,,
2026-08-23 18:27:40,,
2026-08-23 18:27:50,86.0,
2026-08-23 18:28:00,85.0,
2026-08-23 18:28:10,82.0,
2026-08-23 18:28:20,,
2026-08-23 18:28:30,,
2026-08-23 18:28:40,,
2026-08-23 18:28:50,,
2026-08-23 18:29:00,,
2026-08-23 18:29:10,,
2026-08-23 18:29:20,91.0,
2026-08-23 18:29:30,,
2026-08-23 18:29:40,,
2026-08-23 18:29:50,,
2026-08-23 18:30:00,,
2026-08-23 18:30:10,,
2026-08-23 18:30:20,,
2026-08-23 18:30:30,,
2026-08-23 18:30:40,,
2026-08-23 18:30:50,,
2026-08-23 18:31:00,,
2026-08-23 18:31:10,,
2026-08-23 18:31:20,,
2026-08-23 18:31:30,,
2026-08-23 18:31:40,79.0,
2026-08-23 18:31:50,77.0,
2026-08-23 18:32:00,78.5,
2026-08-23 18:32:10,81.0,
2026-08-23 18:32:20,,
2026-08-23 18:32:30,,
2026-08-23 18:32:40,,
2026-08-23 18:32:50,,
2026-08-23 18:33:00,85.0,
2026-08-23 18:33:10,,
2026-08-23 18:33:20,,
2026-08-23 18:33:30,,
2026-08-23 18:33:40,,
2026-08-23 18:33:50,,
2026-08-23 18:34:00,,
2026-08-23 18:34:10,,
2026-08-23 18:34:20,,
2026-08-23 18:34:30,,
2026-08-23 18:34:40,,
2026-08-23 18:34:50,,
2026-08-23 18:35:00,,
2026-08-23 18:35:10,,
2026-08-23 18:35:20,,
2026-08-23 18:35:30,,
2026-08-23 18:35:40,,
2026-08-23 18:35:50,,
2026-08-23 18:36:00,,
2026-08-23 18:36:10,,
2026-08-23 18:36:20,,
2026-08-23 18:36:30,,
2026-08-23 18:36:40,,
2026-08-23 18:36:50,,
2026-08-23 18:37:00,,
2026-08-23 18:37:10,,
2026-08-23 18:37:20,,
2026-08-23 18:37:30,,
2026-08-23 18:37:40,,
2026-08-23 18:37:50,,
2026-08-23 18:38:00,81.0,
2026-08-23 18:38:10,80.5,
2026-08-23 18:38:20,79.0,
2026-08-23 18:38:30,80.0,
2026-08-23 18:38:40,82.5,
2026-08-23 18:38:50,85.5,
2026-08-23 18:39:00,87.0,
2026-08-23 18:39:10,86.0,
2026-08-23 18:39:20,86.0,
2026-08-23 18:39:30,87.0,
2026-08-23 18:39:40,,
2026-08-23 18:39:50,,
2026-08-23 18:40:00,,
2026-08-23 18:40:10,84.0,
2026-08-23 18:40:20,78.0,
2026-08-23 18:40:30,74.0,
2026-08-23 18:40:40,71.0,
2026-08-23 18:40:50,70.5,
2026-08-23 18:41:00,73.0,
2026-08-23 18:41:10,73.0,
2026-08-23 18:41:20,67.0,
2026-08-23 18:41:30,68.5,
2026-08-23 18:41:40,70.0,
2026-08-23 18:41:50,70.0,
2026-08-23 18:42:00,71.0,
2026-08-23 18:42:10,68.0,
2026-08-23 18:42:20,69.5,
2026-08-23 18:42:30,70.0,
2026-08-23 18:42:40,73.5,
2026-08-23 18:42:50,71.0,
2026-08-23 18:43:00,69.5,
2026-08-23 18:43:10,71.0,
2026-08-23 18:43:20,71.5,
2026-08-23 18:43:30,72.5,
2026-08-23 18:43:40,73.0,
2026-08-23 18:43:50,74.0,
2026-08-23 18:44:00,74.0,
2026-08-23 18:44:10,74.5,
2026-08-23 18:44:20,72.0,
2026-08-23 18:44:30,73.0,
2026-08-23 18:44:40,71.0,
2026-08-23 18:44:50,71.0,
2026-08-23 18:45:00,72.5,
2026-08-23 18:45:10,73.0,
2026-08-23 18:45:20,73.0,
2026-08-23 18:45:30,73.5,
2026-08-23 18:45:40,72.0,
2026-08-23 18:45:50,70.0,
2026-08-23 18:46:00,70.0,
2026-08-23 18:46:10,73.0,
2026-08-23 18:46:20,74.0,
2026-08-23 18:46:30,73.0,
2026-08-23 18:46:40,73.0,
2026-08-23 18:46:50,73.0,
2026-08-23 18:47:00,69.5,
2026-08-23 18:47:10,69.0,
2026-08-23 18:47:20,69.0,
2026-08-23 18:47:30,70.0,
2026-08-23 18:47:40,71.0,
2026-08-23 18:47:50,69.0,
2026-08-23 18:48:00,70.5,
2026-08-23 18:48:10,72.0,
2026-08-23 18:48:20,73.0,
2026-08-23 18:48:30,74.0,
2026-08-23 18:48:40,73.0,
2026-08-23 18:48:50,72.0,
2026-08-23 18:49:00,71.0,
2026-08-23 18:49:10,72.0,
2026-08-23 18:49:20,72.5,
2026-08-23 18:49:30,73.0,
2026-08-23 18:49:40,72.5,
2026-08-23 18:49:50,72.0,
2026-08-23 18:50:00,74.0,
2026-08-23 18:50:10,71.0,
2026-08-23 18:50:20,,
2026-08-23 18:50:30,,
2026-08-23 18:50:40,,
2026-08-23 18:50:50,,
2026-08-23 18:51:00,,
2026-08-23 18:51:10,70.5,
2026-08-23 18:51:20,,136.0
2026-08-23 18:51:30,,137.0
2026-08-23 18:51:40,,136.5
2026-08-23 18:51:50,,137.0
2026-08-23 18:52:00,,137.0
2026-08-23 18:52:10,,135.0
2026-08-23 18:52:20,,
2026-08-23 18:52:30,,131.0
2026-08-23 18:52:40,67.0,131.0
2026-08-23 18:52:50,63.0,
2026-08-23 18:53:00,,
2026-08-23 18:53:10,64.0,
2026-08-23 18:53:20,65.0,
2026-08-23 18:53:30,63.5,
2026-08-23 18:53:40,63.5,
2026-08-23 18:53:50,63.0,
2026-08-23 18:54:00,67.0,
2026-08-23 18:54:10,65.0,
2026-08-23 18:54:20,62.5,
2026-08-23 18:54:30,60.5,
2026-08-23 18:54:40,62.5,
2026-08-23 18:54:50,68.5,
2026-08-23 18:55:00,64.0,
2026-08-23 18:55:10,60.5,
2026-08-23 18:55:20,60.0,
2026-08-23 18:55:30,62.0,
2026-08-23 18:55:40,64.5,
2026-08-23 18:55:50,61.5,
2026-08-23 18:56:00,59.0,
2026-08-23 18:56:10,60.0,
2026-08-23 18:56:20,61.5,
2026-08-23 18:56:30,61.5,
2026-08-23 18:56:40,,
2026-08-23 18:56:50,,
2026-08-23 18:57:00,61.0,
2026-08-23 18:57:10,59.0,
2026-08-23 18:57:20,59.5,
2026-08-23 18:57:30,60.0,
2026-08-23 18:57:40,61.5,
2026-08-23 18:57:50,62.0,
2026-08-23 18:58:00,60.0,
2026-08-23 18:58:10,,
2026-08-23 18:58:20,,
2026-08-23 18:58:30,,
2026-08-23 18:58:40,,
2026-08-23 18:58:50,63.0,
2026-08-23 18:59:00,63.0,
2026-08-23 18:59:10,62.0,
2026-08-23 18:59:20,65.5,
2026-08-23 18:59:30,66.0,
2026-08-23 18:59:40,64.0,
2026-08-23 18:59:50,,
2026-08-23 19:00:00,,
2026-08-23 19:00:10,,136.0
2026-08-23 19:00:20,,137.0
2026-08-23 19:00:30,,137.0
2026-08-23 19:00:40,,
2026-08-23 19:00:50,,
2026-08-23 19:01:00,,
2026-08-23 19:01:10,75.0,
2026-08-23 19:01:20,75.0,
2026-08-23 19:01:30,73.0,
2026-08-23 19:01:40,73.0,
2026-08-23 19:01:50,76.5,
2026-08-23 19:02:00,77.0,
2026-08-23 19:02:10,73.0,
2026-08-23 19:02:20,71.0,
2026-08-23 19:02:30,68.0,
2026-08-23 19:02:40,67.0,
2026-08-23 19:02:50,67.0,
2026-08-23 19:03:00,63.0,
2026-08-23 19:03:10,64.0,
2026-08-23 19:03:20,69.5,
2026-08-23 19:03:30,71.0,
2026-08-23 19:03:40,70.0,
2026-08-23 19:03:50,69.0,
2026-08-23 19:04:00,,
2026-08-23 19:04:10,70.0,
2026-08-23 19:04:20,70.0,
2026-08-23 19:04:30,68.5,
2026-08-23 19:04:40,69.0,
2026-08-23 19:04:50,70.0,
2026-08-23 19:05:00,72.0,
2026-08-23 19:05:10,69.0,
2026-08-23 19:05:20,67.0,
2026-08-23 19:05:30,66.0,
2026-08-23 19:05:40,64.0,
2026-08-23 19:05:50,65.5,
2026-08-23 19:06:00,70.0,
2026-08-23 19:06:10,64.5,
2026-08-23 19:06:20,62.0,
2026-08-23 19:06:30,61.5,
2026-08-23 19:06:40,63.5,
2026-08-23 19:06:50,63.0,
2026-08-23 19:07:00,65.5,
2026-08-23 19:07:10,67.5,
2026-08-23 19:07:20,68.0,
2026-08-23 19:07:30,66.0,
2026-08-23 19:07:40,65.5,
2026-08-23 19:07:50,63.0,
2026-08-23 19:08:00,64.0,
2026-08-23 19:08:10,63.0,
2026-08-23 19:08:20,62.5,
2026-08-23 19:08:30,64.5,
2026-08-23 19:08:40,68.0,
2026-08-23 19:08:50,68.5,
2026-08-23 19:09:00,70.5,
2026-08-23 19:09:10,70.5,
2026-08-23 19:09:20,69.0,
2026-08-23 19:09:30,70.5,
2026-08-23 19:09:40,70.0,
2026-08-23 19:09:50,70.0,
2026-08-23 19:10:00,71.0,
2026-08-23 19:10:10,71.5,
2026-08-23 19:10:20,,
2026-08-23 19:10:30,76.0,
2026-08-23 19:10:40,77.0,
2026-08-23 19:10:50,80.5,
2026-08-23 19:11:00,84.0,
2026-08-23 19:11:10,,
2026-08-23 19:11:20,,
2026-08-23 19:11:30,,
2026-08-23 19:11:40,,
2026-08-23 19:11:50,,
2026-08-23 19:12:00,,
2026-08-23 19:12:10,77.0,
2026-08-23 19:12:20,79.0,
2026-08-23 19:12:30,,
2026-08-23 19:12:40,67.0,
2026-08-23 19:12:50,63.0,
2026-08-23 19:13:00,62.5,
2026-08-23 19:13:10,58.0,
2026-08-23 19:13:20,56.0,
2026-08-23 19:13:30,55.0,
2026-08-23 19:13:40,55.0,
2026-08-23 19:13:50,55.0,
2026-08-23 19:14:00,58.0,
2026-08-23 19:14:10,58.5,
2026-08-23 19:14:20,,
2026-08-23 19:14:30,64.0,
2026-08-23 19:14:40,62.0,
2026-08-23 19:14:50,58.5,
2026-08-23 19:15:00,58.5,
2026-08-23 19:15:10,58.5,
2026-08-23 19:15:20,57.0,
2026-08-23 19:15:30,56.5,
2026-08-23 19:15:40,57.0,
2026-08-23 19:15:50,58.5,
2026-08-23 19:16:00,57.0,
2026-08-23 19:16:10,56.0,
2026-08-23 19:16:20,56.0,
2026-08-23 19:16:30,56.0,
2026-08-23 19:16:40,58.0,
2026-08-23 19:16:50,59.5,
2026-08-23 19:17:00,58.0,
2026-08-23 19:17:10,57.0,
2026-08-23 19:17:20,58.0,
2026-08-23 19:17:30,58.5,
2026-08-23 19:17:40,61.0,
2026-08-23 19:17:50,62.0,
2026-08-23 19:18:00,65.5,
2026-08-23 19:18:10,64.0,
2026-08-23 19:18:20,62.5,
2026-08-23 19:18:30,61.0,
2026-08-23 19:18:40,61.0,
2026-08-23 19:18:50,62.0,
2026-08-23 19:19:00,63.0,
2026-08-23 19:19:10,63.0,
2026-08-23 19:19:20,65.5,
2026-08-23 19:19:30,67.0,
2026-08-23 19:19:40,65.0,
2026-08-23 19:19:50,64.0,
2026-08-23 19:20:00,63.0,
2026-08-23 19:20:10,64.0,
2026-08-23 19:20:20,65.0,
2026-08-23 19:20:30,,
2026-08-23 19:20:40,65.0,
2026-08-23 19:20:50,63.5,
2026-08-23 19:21:00,61.0,
2026-08-23 19:21:10,61.0,
2026-08-23 19:21:20,64.0,
2026-08-23 19:21:30,65.0,
2026-08-23 19:21:40,67.0,
2026-08-23 19:21:50,65.0,
2026-08-23 19:22:00,65.0,
2026-08-23 19:22:10,67.0,
2026-08-23 19:22:20,64.5,
2026-08-23 19:22:30,64.0,
2026-08-23 19:22:40,66.0,
2026-08-23 19:22:50,66.0,
2026-08-23 19:23:00,65.5,
2026-08-23 19:23:10,65.0,
2026-08-23 19:23:20,65.0,
2026-08-23 19:23:30,63.0,
2026-08-23 19:23:40,63.0,
2026-08-23 19:23:50,62.0,
2026-08-23 19:24:00,65.0,
2026-08-23 19:24:10,64.0,
2026-08-23 19:24:20,,
2026-08-23 19:24:30,,
2026-08-23 19:24:40,,
2026-08-23 19:24:50,,
2026-08-23 19:25:00,,
2026-08-23 19:25:10,,
2026-08-23 19:25:20,,
2026-08-23 19:25:30,,
2026-08-23 19:25:40,68.5,
2026-08-23 19:25:50,,
2026-08-23 19:26:00,71.0,
2026-08-23 19:26:10,66.0,
2026-08-23 19:26:20,67.0,
2026-08-23 19:26:30,65.0,
2026-08-23 19:26:40,,
2026-08-23 19:26:50,,
2026-08-23 19:27:00,,
2026-08-23 19:27:10,71.0,
2026-08-23 19:27:20,71.0,
2026-08-23 19:27:30,69.0,
2026-08-23 19:27:40,68.0,
2026-08-23 19:27:50,69.0,
2026-08-23 19:28:00,73.5,
2026-08-23 19:28:10,,
2026-08-23 19:28:20,,
2026-08-23 19:28:30,,
2026-08-23 19:28:40,69.0,
2026-08-23 19:28:50,70.0,
2026-08-23 19:29:00,,
2026-08-23 19:29:10,,
2026-08-23 19:29:20,,
2026-08-23 19:29:30,68.0,
2026-08-23 19:29:40,68.0,
2026-08-23 19:29:50,,142.0
2026-08-23 19:30:00,,
2026-08-23 19:30:10,,143.0
2026-08-23 19:30:20,,
2026-08-23 19:30:30,,
2026-08-23 19:30:40,,
2026-08-23 19:30:50,67.5,
2026-08-23 19:31:00,66.0,
2026-08-23 19:31:10,64.0,
2026-08-23 19:31:20,64.0,
2026-08-23 19:31:30,62.0,
2026-08-23 19:31:40,63.0,
2026-08-23 19:31:50,64.0,
2026-08-23 19:32:00,66.0,
2026-08-23 19:32:10,68.0,
2026-08-23 19:32:20,66.0,
2026-08-23 19:32:30,67.0,
2026-08-23 19:32:40,,
2026-08-23 19:32:50,71.0,
2026-08-23 19:33:00,73.0,
2026-08-23 19:33:10,68.0,
2026-08-23 19:33:20,64.0,
2026-08-23 19:33:30,,
2026-08-23 19:33:40,65.0,
2026-08-23 19:33:50,66.0,
2026-08-23 19:34:00,,
2026-08-23 19:34:10,65.5,
2026-08-23 19:34:20,64.0,
2026-08-23 19:34:30,64.0,
2026-08-23 19:34:40,64.0,
2026-08-23 19:34:50,66.0,
2026-08-23 19:35:00,65.5,
2026-08-23 19:35:10,65.5,
2026-08-23 19:35:20,66.0,
2026-08-23 19:35:30,66.0,
2026-08-23 19:35:40,66.5,
2026-08-23 19:35:50,66.5,
2026-08-23 19:36:00,67.0,
2026-08-23 19:36:10,68.5,
2026-08-23 19:36:20,65.5,
2026-08-23 19:36:30,64.0,
2026-08-23 19:36:40,68.0,
2026-08-23 19:36:50,71.0,
2026-08-23 19:37:00,71.0,
2026-08-23 19:37:10,72.0,
2026-08-23 19:37:20,74.0,
2026-08-23 19:37:30,70.5,
2026-08-23 19:37:40,73.0,
2026-08-23 19:37:50,69.0,
2026-08-23 19:38:00,71.5,
2026-08-23 19:38:10,,
