timestamp,hr_bpm
2026-03-04 09:17:00,70.4
2026-03-04 09:17:10,70.2
2026-03-04 09:17:20,68.6
2026-03-04 09:17:30,70.3
2026-03-04 09:17:40,69.7
2026-03-04 09:17:50,69.5
2026-03-04 09:18:00,67.0
2026-03-04 09:18:10,66.8
2026-03-04 09:18:20,68.3
2026-03-04 09:18:30,68.1
2026-03-04 09:18:40,67.1
2026-03-04 09:18:50,68.4
2026-03-04 09:19:00,68.5
2026-03-04 09:19:10,69.2
2026-03-04 09:19:20,69.2
2026-03-04 09:19:30,68.0
2026-03-04 09:19:40,69.6
2026-03-04 09:19:50,68.5
2026-03-04 09:20:00,68.0
2026-03-04 09:20:10,69.9
2026-03-04 09:20:20,68.5
2026-03-04 09:20:30,68.6
2026-03-04 09:20:40,69.2
2026-03-04 09:20:50,70.0
2026-03-04 09:21:00,68.8
2026-03-04 09:21:10,70.0
2026-03-04 09:21:20,68.9
2026-03-04 09:21:30,69.9
2026-03-04 09:21:40,71.2
2026-03-04 09:21:50,70.6
2026-03-04 09:22:00,70.3
2026-03-04 09:22:10,69.9
2026-03-04 09:22:20,71.0
2026-03-04 09:22:30,67.9
2026-03-04 09:22:40,68.3
2026-03-04 09:22:50,69.9
2026-03-04 09:23:00,69.7
2026-03-04 09:23:10,69.1
2026-03-04 09:23:20,68.9
2026-03-04 09:23:30,70.5
2026-03-04 09:23:40,71.0
2026-03-04 09:23:50,70.9
2026-03-04 09:24:00,70.2
2026-03-04 09:24:10,70.3
2026-03-04 09:24:20,67.5
2026-03-04 09:24:30,69.1
2026-03-04 09:24:40,68.2
2026-03-04 09:24:50,67.4
2026-03-04 09:25:00,68.5
2026-03-04 09:25:10,67.7
2026-03-04 09:25:20,68.7
2026-03-04 09:25:30,69.5
2026-03-04 09:25:40,69.4
2026-03-04 09:25:50,69.6
2026-03-04 09:26:00,68.3
2026-03-04 09:26:10,68.4
2026-03-04 09:26:20,69.6
2026-03-04 09:26:30,71.2
2026-03-04 09:26:40,71.2
2026-03-04 09:26:50,68.2
2026-03-04 09:27:00,67.9
2026-03-04 09:27:10,68.3
2026-03-04 09:27:20,69.8
2026-03-04 09:27:30,69.9
2026-03-04 09:27:40,69.3
2026-03-04 09:27:50,68.7
2026-03-04 09:28:00,67.8
2026-03-04 09:28:10,69.0
2026-03-04 09:28:20,70.2
2026-03-04 09:28:30,70.2
2026-03-04 09:28:40,70.9
2026-03-04 09:28:50,70.1
2026-03-04 09:29:00,70.2
2026-03-04 09:29:10,69.9
2026-03-04 09:29:20,69.2
2026-03-04 09:29:30,71.6
2026-03-04 09:29:40,71.3
2026-03-04 09:29:50,70.7
2026-03-04 09:30:00,70.7
2026-03-04 09:30:10,69.7
2026-03-04 09:30:20,72.3
2026-03-04 09:30:30,75.0
2026-03-04 09:30:40,76.6
2026-03-04 09:30:50,77.4
2026-03-04 09:31:00,82.3
2026-03-04 09:31:10,82.3
2026-03-04 09:31:20,85.2
2026-03-04 09:31:30,88.8
2026-03-04 09:31:40,92.7
2026-03-04 09:31:50,97.4
2026-03-04 09:32:00,98.9
2026-03-04 09:32:10,100.2
2026-03-04 09:32:20,100.9
2026-03-04 09:32:30,103.5
2026-03-04 09:32:40,103.5
2026-03-04 09:32:50,102.6
2026-03-04 09:33:00,104.7
2026-03-04 09:33:10,104.0
2026-03-04 09:33:20,101.7
2026-03-04 09:33:30,102.2
2026-03-04 09:33:40,102.3
2026-03-04 09:33:50,101.9
2026-03-04 09:34:00,101.4
2026-03-04 09:34:10,101.8
2026-03-04 09:34:20,104.1
2026-03-04 09:34:30,104.2
2026-03-04 09:34:40,103.5
2026-03-04 09:34:50,103.9
2026-03-04 09:35:00,103.4
2026-03-04 09:35:10,103.8
2026-03-04 09:35:20,103.2
2026-03-04 09:35:30,103.9
2026-03-04 09:35:40,105.0
2026-03-04 09:35:50,105.6
2026-03-04 09:36:00,104.6
2026-03-04 09:36:10,104.1
2026-03-04 09:36:20,103.7
2026-03-04 09:36:30,103.3
2026-03-04 09:36:40,103.8
2026-03-04 09:36:50,103.6
2026-03-04 09:37:00,103.9
2026-03-04 09:37:10,101.7
2026-03-04 09:37:20,101.6
2026-03-04 09:37:30,102.2
2026-03-04 09:37:40,99.4
2026-03-04 09:37:50,99.1
2026-03-04 09:38:00,98.8
2026-03-04 09:38:10,97.0
2026-03-04 09:38:20,95.5
2026-03-04 09:38:30,94.9
2026-03-04 09:38:40,93.9
2026-03-04 09:38:50,93.1
2026-03-04 09:39:00,92.8
2026-03-04 09:39:10,91.7
2026-03-04 09:39:20,90.5
2026-03-04 09:39:30,90.4
2026-03-04 09:39:40,90.1
2026-03-04 09:39:50,91.7
2026-03-04 09:40:00,88.8
2026-03-04 09:40:10,87.3
2026-03-04 09:40:20,87.0
2026-03-04 09:40:30,85.8
2026-03-04 09:40:40,85.3
2026-03-04 09:40:50,84.9
2026-03-04 09:41:00,84.6
2026-03-04 09:41:10,82.8
2026-03-04 09:41:20,85.6
2026-03-04 09:41:30,84.2
2026-03-04 09:41:40,83.5
2026-03-04 09:41:50,84.0
2026-03-04 09:42:00,83.9
2026-03-04 09:42:10,82.1
2026-03-04 09:42:20,82.2
2026-03-04 09:42:30,80.7
2026-03-04 09:42:40,80.4
2026-03-04 09:42:50,81.0
2026-03-04 09:43:00,82.1
2026-03-04 09:43:10,82.1
2026-03-04 09:43:20,80.9
2026-03-04 09:43:30,83.2
2026-03-04 09:43:40,82.6
2026-03-04 09:43:50,83.1
2026-03-04 09:44:00,81.9
2026-03-04 09:44:10,81.4
2026-03-04 09:44:20,79.7
2026-03-04 09:44:30,82.5
2026-03-04 09:44:40,81.1
2026-03-04 09:44:50,81.8
2026-03-04 09:45:00,80.5
2026-03-04 09:45:10,80.8
2026-03-04 09:45:20,78.6
2026-03-04 09:45:30,79.7
2026-03-04 09:45:40,79.1
2026-03-04 09:45:50,78.5
2026-03-04 09:46:00,80.0
2026-03-04 09:46:10,79.4
2026-03-04 09:46:20,78.8
2026-03-04 09:46:30,80.9
2026-03-04 09:46:40,80.5
2026-03-04 09:46:50,78.8
2026-03-04 09:47:00,78.7
2026-03-04 09:47:10,79.1
2026-03-04 09:47:20,79.1
2026-03-04 09:47:30,77.0
2026-03-04 09:47:40,76.9
2026-03-04 09:47:50,78.0
2026-03-04 09:48:00,76.8
2026-03-04 09:48:10,78.2
2026-03-04 09:48:20,76.9
2026-03-04 09:48:30,78.9
2026-03-04 09:48:40,78.1
2026-03-04 09:48:50,76.9
2026-03-04 09:49:00,76.1
2026-03-04 09:49:10,76.9
2026-03-04 09:49:20,75.6
2026-03-04 09:49:30,74.8
2026-03-04 09:49:40,75.6
2026-03-04 09:49:50,76.6
2026-03-04 09:50:00,75.9
2026-03-04 09:50:10,75.9
2026-03-04 09:50:20,76.6
2026-03-04 09:50:30,76.6
2026-03-04 09:50:40,75.3
2026-03-04 09:50:50,76.7
2026-03-04 09:51:00,77.3
2026-03-04 09:51:10,77.1
2026-03-04 09:51:20,76.5
2026-03-04 09:51:30,75.9
2026-03-04 09:51:40,75.9
2026-03-04 09:51:50,75.4
2026-03-04 09:52:00,77.0
2026-03-04 09:52:10,76.0
2026-03-04 09:52:20,76.1
2026-03-04 09:52:30,76.4
2026-03-04 09:52:40,77.5
2026-03-04 09:52:50,77.7
2026-03-04 09:53:00,77.4
2026-03-04 09:53:10,78.0
2026-03-04 09:53:20,76.5
2026-03-04 09:53:30,76.5
2026-03-04 09:53:40,76.0
2026-03-04 09:53:50,75.4
2026-03-04 09:54:00,75.9
2026-03-04 09:54:10,77.0
2026-03-04 09:54:20,76.3
2026-03-04 09:54:30,74.5
2026-03-04 09:54:40,76.7
2026-03-04 09:54:50,75.6
2026-03-04 09:55:00,75.4
2026-03-04 09:55:10,76.5
2026-03-04 09:55:20,75.7
2026-03-04 09:55:30,75.8
2026-03-04 09:55:40,76.1
2026-03-04 09:55:50,76.2
2026-03-04 09:56:00,76.9
2026-03-04 09:56:10,76.2
2026-03-04 09:56:20,76.7
2026-03-04 09:56:30,75.7
2026-03-04 09:56:40,75.7
2026-03-04 09:56:50,76.5
2026-03-04 09:57:00,76.0
2026-03-04 09:57:10,75.7
2026-03-04 09:57:20,77.6
2026-03-04 09:57:30,77.4
2026-03-04 09:57:40,76.6
2026-03-04 09:57:50,76.8
2026-03-04 09:58:00,75.8
2026-03-04 09:58:10,76.2
2026-03-04 09:58:20,76.8
2026-03-04 09:58:30,75.7
2026-03-04 09:58:40,76.1
2026-03-04 09:58:50,76.9
2026-03-04 09:59:00,78.4
2026-03-04 09:59:10,78.5
2026-03-04 09:59:20,77.4
2026-03-04 09:59:30,77.5
2026-03-04 09:59:40,77.9
2026-03-04 09:59:50,78.0
2026-03-04 10:00:00,76.6
2026-03-04 10:00:10,77.1
2026-03-04 10:00:20,78.3
2026-03-04 10:00:30,77.3
2026-03-04 10:00:40,77.3
2026-03-04 10:00:50,75.7
2026-03-04 10:01:00,76.8
2026-03-04 10:01:10,77.8
2026-03-04 10:01:20,76.6
2026-03-04 10:01:30,77.6
2026-03-04 10:01:40,76.4
2026-03-04 10:01:50,75.7
2026-03-04 10:02:00,76.8
2026-03-04 10:02:10,78.0
2026-03-04 10:02:20,77.8
2026-03-04 10:02:30,76.3
2026-03-04 10:02:40,79.0
2026-03-04 10:02:50,77.8
2026-03-04 10:03:00,77.7
2026-03-04 10:03:10,75.4
2026-03-04 10:03:20,76.7
2026-03-04 10:03:30,77.1
2026-03-04 10:03:40,76.6
2026-03-04 10:03:50,75.7
2026-03-04 10:04:00,75.4
2026-03-04 10:04:10,76.3
2026-03-04 10:04:20,77.5
2026-03-04 10:04:30,75.5
2026-03-04 10:04:40,74.9
2026-03-04 10:04:50,75.1
2026-03-04 10:05:00,74.4
2026-03-04 10:05:10,75.2
2026-03-04 10:05:20,77.5
2026-03-04 10:05:30,80.1
2026-03-04 10:05:40,81.3
2026-03-04 10:05:50,79.5
2026-03-04 10:06:00,76.3
2026-03-04 10:06:10,76.2
2026-03-04 10:06:20,75.2
2026-03-04 10:06:30,76.9
2026-03-04 10:06:40,76.3
2026-03-04 10:06:50,77.7
2026-03-04 10:07:00,76.7
2026-03-04 10:07:10,77.2
2026-03-04 10:07:20,78.2
2026-03-04 10:07:30,76.2
2026-03-04 10:07:40,76.9
2026-03-04 10:07:50,76.3
2026-03-04 10:08:00,76.3
2026-03-04 10:08:10,77.2
2026-03-04 10:08:20,75.7
2026-03-04 10:08:30,77.0
2026-03-04 10:08:40,77.8
2026-03-04 10:08:50,76.0
2026-03-04 10:09:00,76.3
2026-03-04 10:09:10,76.8
2026-03-04 10:09:20,77.0
2026-03-04 10:09:30,77.3
2026-03-04 10:09:40,76.7
2026-03-04 10:09:50,76.2
2026-03-04 10:10:00,76.0
2026-03-04 10:10:10,75.2
2026-03-04 10:10:20,75.1
2026-03-04 10:10:30,76.8
2026-03-04 10:10:40,76.7
2026-03-04 10:10:50,77.0
2026-03-04 10:11:00,75.9
2026-03-04 10:11:10,77.2
2026-03-04 10:11:20,76.1
2026-03-04 10:11:30,78.9
2026-03-04 10:11:40,80.5
2026-03-04 10:11:50,79.8
2026-03-04 10:12:00,80.2
2026-03-04 10:12:10,79.3
2026-03-04 10:12:20,78.4
2026-03-04 10:12:30,80.1
2026-03-04 10:12:40,79.2
2026-03-04 10:12:50,79.2
2026-03-04 10:13:00,79.6
2026-03-04 10:13:10,79.7
2026-03-04 10:13:20,79.6
2026-03-04 10:13:30,79.9
2026-03-04 10:13:40,79.8
2026-03-04 10:13:50,78.7
2026-03-04 10:14:00,79.1
2026-03-04 10:14:10,79.7
2026-03-04 10:14:20,80.0
2026-03-04 10:14:30,81.3
2026-03-04 10:14:40,79.8
2026-03-04 10:14:50,80.7
2026-03-04 10:15:00,83.1
2026-03-04 10:15:10,82.3
2026-03-04 10:15:20,82.6
2026-03-04 10:15:30,81.5
2026-03-04 10:15:40,82.5
2026-03-04 10:15:50,81.4
2026-03-04 10:16:00,79.5
2026-03-04 10:16:10,81.2
2026-03-04 10:16:20,81.5
2026-03-04 10:16:30,80.8
2026-03-04 10:16:40,80.6
2026-03-04 10:16:50,79.9
2026-03-04 10:17:00,79.3
2026-03-04 10:17:10,78.9
2026-03-04 10:17:20,79.5
2026-03-04 10:17:30,79.8
2026-03-04 10:17:40,79.4
2026-03-04 10:17:50,80.5
2026-03-04 10:18:00,81.5
2026-03-04 10:18:10,81.6
2026-03-04 10:18:20,81.4
2026-03-04 10:18:30,79.9
2026-03-04 10:18:40,79.1
2026-03-04 10:18:50,78.7
2026-03-04 10:19:00,79.0
2026-03-04 10:19:10,78.2
2026-03-04 10:19:20,77.7
2026-03-04 10:19:30,77.8
2026-03-04 10:19:40,77.3
2026-03-04 10:19:50,76.5
2026-03-04 10:20:00,76.9
2026-03-04 10:20:10,76.6
2026-03-04 10:20:20,76.1
2026-03-04 10:20:30,76.8
2026-03-04 10:20:40,77.6
2026-03-04 10:20:50,78.4
2026-03-04 10:21:00,78.8
2026-03-04 10:21:10,78.4
2026-03-04 10:21:20,77.9
2026-03-04 10:21:30,79.8
2026-03-04 10:21:40,77.5
2026-03-04 10:21:50,78.8
2026-03-04 10:22:00,78.0
2026-03-04 10:22:10,78.9
2026-03-04 10:22:20,78.7
2026-03-04 10:22:30,78.6
2026-03-04 10:22:40,78.0
2026-03-04 10:22:50,77.4
2026-03-04 10:23:00,78.4
2026-03-04 10:23:10,80.4
2026-03-04 10:23:20,79.9
2026-03-04 10:23:30,78.7
2026-03-04 10:23:40,77.7
2026-03-04 10:23:50,77.4
2026-03-04 10:24:00,77.7
2026-03-04 10:24:10,77.3
2026-03-04 10:24:20,77.0
2026-03-04 10:24:30,77.2
2026-03-04 10:24:40,76.8
2026-03-04 10:24:50,77.4
2026-03-04 10:25:00,75.8
2026-03-04 10:25:10,77.4
2026-03-04 10:25:20,77.3
2026-03-04 10:25:30,76.6
2026-03-04 10:25:40,77.2
2026-03-04 10:25:50,77.5
2026-03-04 10:26:00,79.4
2026-03-04 10:26:10,78.3
2026-03-04 10:26:20,77.7
2026-03-04 10:26:30,78.4
2026-03-04 10:26:40,78.5
2026-03-04 10:26:50,80.0
2026-03-04 10:27:00,78.4
2026-03-04 10:27:10,79.3
2026-03-04 10:27:20,79.4
2026-03-04 10:27:30,78.4
2026-03-04 10:27:40,76.1
2026-03-04 10:27:50,78.2
2026-03-04 10:28:00,79.0
2026-03-04 10:28:10,76.4
2026-03-04 10:28:20,76.7
2026-03-04 10:28:30,77.7
2026-03-04 10:28:40,78.9
2026-03-04 10:28:50,77.1
2026-03-04 10:29:00,76.4
2026-03-04 10:29:10,77.5
2026-03-04 10:29:20,78.6
2026-03-04 10:29:30,79.4
2026-03-04 10:29:40,78.8
2026-03-04 10:29:50,77.9
2026-03-04 10:30:00,78.8
2026-03-04 10:30:10,78.6
2026-03-04 10:30:20,78.8
2026-03-04 10:30:30,79.9
2026-03-04 10:30:40,80.0
2026-03-04 10:30:50,80.1
2026-03-04 10:31:00,79.2
2026-03-04 10:31:10,79.4
2026-03-04 10:31:20,80.0
2026-03-04 10:31:30,79.1
2026-03-04 10:31:40,80.3
2026-03-04 10:31:50,79.9
2026-03-04 10:32:00,79.9
2026-03-04 10:32:10,79.0
2026-03-04 10:32:20,80.4
2026-03-04 10:32:30,80.2
2026-03-04 10:32:40,79.5
2026-03-04 10:32:50,80.3
2026-03-04 10:33:00,82.5
2026-03-04 10:33:10,81.0
2026-03-04 10:33:20,
2026-03-04 10:33:30,
2026-03-04 10:33:40,
2026-03-04 10:33:50,
2026-03-04 10:34:00,
2026-03-04 10:34:10,80.0
2026-03-04 10:34:20,79.3
2026-03-04 10:34:30,80.4
2026-03-04 10:34:40,79.9
2026-03-04 10:34:50,79.8
2026-03-04 10:35:00,80.6
2026-03-04 10:35:10,79.5
2026-03-04 10:35:20,77.2
2026-03-04 10:35:30,78.9
2026-03-04 10:35:40,78.8
2026-03-04 10:35:50,78.8
2026-03-04 10:36:00,78.9
2026-03-04 10:36:10,78.3
2026-03-04 10:36:20,77.8
2026-03-04 10:36:30,77.5
2026-03-04 10:36:40,78.2
2026-03-04 10:36:50,78.6
2026-03-04 10:37:00,78.0
2026-03-04 10:37:10,76.3
2026-03-04 10:37:20,76.5
2026-03-04 10:37:30,77.7
2026-03-04 10:37:40,78.4
2026-03-04 10:37:50,76.9
2026-03-04 10:38:00,77.9
2026-03-04 10:38:10,77.6
2026-03-04 10:38:20,78.2
2026-03-04 10:38:30,78.8
2026-03-04 10:38:40,76.8
2026-03-04 10:38:50,76.7
2026-03-04 10:39:00,78.2
2026-03-04 10:39:10,78.3
2026-03-04 10:39:20,77.3
2026-03-04 10:39:30,77.7
2026-03-04 10:39:40,76.6
2026-03-04 10:39:50,75.9
2026-03-04 10:40:00,77.6
2026-03-04 10:40:10,77.1
2026-03-04 10:40:20,78.2
2026-03-04 10:40:30,78.0
2026-03-04 10:40:40,77.7
2026-03-04 10:40:50,77.9
2026-03-04 10:41:00,76.7
2026-03-04 10:41:10,79.9
2026-03-04 10:41:20,78.2
2026-03-04 10:41:30,79.0
2026-03-04 10:41:40,79.6
2026-03-04 10:41:50,79.7
2026-03-04 10:42:00,80.1
2026-03-04 10:42:10,78.0
2026-03-04 10:42:20,79.4
2026-03-04 10:42:30,79.5
2026-03-04 10:42:40,79.3
2026-03-04 10:42:50,79.0
2026-03-04 10:43:00,78.4
2026-03-04 10:43:10,78.8
2026-03-04 10:43:20,78.9
2026-03-04 10:43:30,79.8
2026-03-04 10:43:40,79.7
2026-03-04 10:43:50,78.3
2026-03-04 10:44:00,78.9
2026-03-04 10:44:10,79.0
2026-03-04 10:44:20,78.8
2026-03-04 10:44:30,77.7
2026-03-04 10:44:40,78.9
2026-03-04 10:44:50,81.0
2026-03-04 10:45:00,78.7
2026-03-04 10:45:10,79.6
2026-03-04 10:45:20,80.6
2026-03-04 10:45:30,79.1
2026-03-04 10:45:40,79.7
2026-03-04 10:45:50,79.5
2026-03-04 10:46:00,78.8
2026-03-04 10:46:10,78.8
2026-03-04 10:46:20,78.5
2026-03-04 10:46:30,78.9
2026-03-04 10:46:40,78.0
2026-03-04 10:46:50,76.6
2026-03-04 10:47:00,77.9
2026-03-04 10:47:10,78.2
2026-03-04 10:47:20,78.1
2026-03-04 10:47:30,79.3
2026-03-04 10:47:40,78.3
2026-03-04 10:47:50,77.1
2026-03-04 10:48:00,78.0
2026-03-04 10:48:10,76.6
2026-03-04 10:48:20,77.3
2026-03-04 10:48:30,77.3
2026-03-04 10:48:40,76.5
2026-03-04 10:48:50,78.6
2026-03-04 10:49:00,78.1
2026-03-04 10:49:10,76.4
2026-03-04 10:49:20,77.0
2026-03-04 10:49:30,76.7
2026-03-04 10:49:40,75.9
2026-03-04 10:49:50,77.7
2026-03-04 10:50:00,76.5
2026-03-04 10:50:10,76.6
2026-03-04 10:50:20,78.2
2026-03-04 10:50:30,79.2
2026-03-04 10:50:40,77.7
2026-03-04 10:50:50,78.8
2026-03-04 10:51:00,78.4
2026-03-04 10:51:10,80.6
2026-03-04 10:51:20,81.8
2026-03-04 10:51:30,82.5
2026-03-04 10:51:40,82.5
2026-03-04 10:51:50,84.7
2026-03-04 10:52:00,86.8
2026-03-04 10:52:10,88.7
2026-03-04 10:52:20,87.3
2026-03-04 10:52:30,87.5
2026-03-04 10:52:40,88.5
2026-03-04 10:52:50,90.2
2026-03-04 10:53:00,90.1
2026-03-04 10:53:10,91.1
2026-03-04 10:53:20,91.9
2026-03-04 10:53:30,92.0
2026-03-04 10:53:40,92.4
2026-03-04 10:53:50,92.8
2026-03-04 10:54:00,91.8
2026-03-04 10:54:10,93.1
2026-03-04 10:54:20,93.1
2026-03-04 10:54:30,93.0
2026-03-04 10:54:40,92.8
2026-03-04 10:54:50,93.7
2026-03-04 10:55:00,93.8
2026-03-04 10:55:10,94.0
2026-03-04 10:55:20,94.6
2026-03-04 10:55:30,95.2
2026-03-04 10:55:40,95.4
2026-03-04 10:55:50,96.5
2026-03-04 10:56:00,95.5
2026-03-04 10:56:10,94.9
2026-03-04 10:56:20,94.2
2026-03-04 10:56:30,95.0
2026-03-04 10:56:40,91.9
2026-03-04 10:56:50,93.6
2026-03-04 10:57:00,94.5
2026-03-04 10:57:10,91.4
2026-03-04 10:57:20,90.3
2026-03-04 10:57:30,89.8
2026-03-04 10:57:40,90.5
2026-03-04 10:57:50,89.5
2026-03-04 10:58:00,89.8
2026-03-04 10:58:10,88.7
2026-03-04 10:58:20,89.0
2026-03-04 10:58:30,90.8
2026-03-04 10:58:40,90.1
2026-03-04 10:58:50,89.0
2026-03-04 10:59:00,88.4
2026-03-04 10:59:10,88.9
2026-03-04 10:59:20,89.8
2026-03-04 10:59:30,90.0
2026-03-04 10:59:40,89.9
2026-03-04 10:59:50,92.7
2026-03-04 11:00:00,91.8
2026-03-04 11:00:10,91.5
2026-03-04 11:00:20,90.8
2026-03-04 11:00:30,91.5
2026-03-04 11:00:40,90.5
2026-03-04 11:00:50,89.9
2026-03-04 11:01:00,90.3
2026-03-04 11:01:10,91.4
2026-03-04 11:01:20,91.8
2026-03-04 11:01:30,92.7
2026-03-04 11:01:40,93.0
2026-03-04 11:01:50,94.3
2026-03-04 11:02:00,95.4
2026-03-04 11:02:10,96.0
2026-03-04 11:02:20,97.7
2026-03-04 11:02:30,99.3
2026-03-04 11:02:40,101.9
2026-03-04 11:02:50,102.1
2026-03-04 11:03:00,104.0
2026-03-04 11:03:10,105.7
2026-03-04 11:03:20,107.5
2026-03-04 11:03:30,110.0
2026-03-04 11:03:40,110.1
2026-03-04 11:03:50,113.0
2026-03-04 11:04:00,114.0
2026-03-04 11:04:10,115.0
2026-03-04 11:04:20,115.9
2026-03-04 11:04:30,116.0
2026-03-04 11:04:40,117.7
2026-03-04 11:04:50,117.3
2026-03-04 11:05:00,118.1
2026-03-04 11:05:10,118.5
2026-03-04 11:05:20,118.8
2026-03-04 11:05:30,118.5
2026-03-04 11:05:40,120.7
2026-03-04 11:05:50,121.7
2026-03-04 11:06:00,122.5
2026-03-04 11:06:10,121.1
2026-03-04 11:06:20,121.4
2026-03-04 11:06:30,120.9
2026-03-04 11:06:40,121.0
2026-03-04 11:06:50,120.6
2026-03-04 11:07:00,119.1
2026-03-04 11:07:10,118.6
2026-03-04 11:07:20,118.9
2026-03-04 11:07:30,119.0
2026-03-04 11:07:40,118.7
2026-03-04 11:07:50,119.4
2026-03-04 11:08:00,119.1
2026-03-04 11:08:10,119.9
2026-03-04 11:08:20,119.9
2026-03-04 11:08:30,119.7
2026-03-04 11:08:40,121.1
2026-03-04 11:08:50,120.0
2026-03-04 11:09:00,121.8
2026-03-04 11:09:10,123.3
2026-03-04 11:09:20,124.1
2026-03-04 11:09:30,124.4
2026-03-04 11:09:40,124.0
2026-03-04 11:09:50,125.1
2026-03-04 11:10:00,124.0
2026-03-04 11:10:10,124.1
2026-03-04 11:10:20,125.5
2026-03-04 11:10:30,125.4
2026-03-04 11:10:40,125.7
2026-03-04 11:10:50,124.8
2026-03-04 11:11:00,123.9
2026-03-04 11:11:10,124.9
2026-03-04 11:11:20,124.2
2026-03-04 11:11:30,123.4
2026-03-04 11:11:40,122.1
2026-03-04 11:11:50,121.6
2026-03-04 11:12:00,121.7
2026-03-04 11:12:10,121.4
2026-03-04 11:12:20,122.2
2026-03-04 11:12:30,121.5
2026-03-04 11:12:40,129.2
2026-03-04 11:12:50,128.5
2026-03-04 11:13:00,124.5
2026-03-04 11:13:10,124.4
2026-03-04 11:13:20,125.3
2026-03-04 11:13:30,126.4
2026-03-04 11:13:40,127.7
2026-03-04 11:13:50,127.6
2026-03-04 11:14:00,127.0
2026-03-04 11:14:10,127.7
2026-03-04 11:14:20,126.7
2026-03-04 11:14:30,124.9
2026-03-04 11:14:40,126.3
2026-03-04 11:14:50,124.7
2026-03-04 11:15:00,124.9
2026-03-04 11:15:10,122.9
2026-03-04 11:15:20,122.9
2026-03-04 11:15:30,121.8
2026-03-04 11:15:40,123.4
2026-03-04 11:15:50,122.8
2026-03-04 11:16:00,121.3
2026-03-04 11:16:10,121.3
2026-03-04 11:16:20,120.6
2026-03-04 11:16:30,119.8
2026-03-04 11:16:40,119.6
2026-03-04 11:16:50,118.2
2026-03-04 11:17:00,118.8
2026-03-04 11:17:10,118.3
2026-03-04 11:17:20,117.9
2026-03-04 11:17:30,118.1
2026-03-04 11:17:40,117.5
2026-03-04 11:17:50,116.9
2026-03-04 11:18:00,116.6
2026-03-04 11:18:10,117.3
2026-03-04 11:18:20,117.3
2026-03-04 11:18:30,118.6
2026-03-04 11:18:40,118.8
2026-03-04 11:18:50,118.9
2026-03-04 11:19:00,120.1
2026-03-04 11:19:10,119.8
2026-03-04 11:19:20,119.6
2026-03-04 11:19:30,120.4
2026-03-04 11:19:40,120.5
2026-03-04 11:19:50,121.1
2026-03-04 11:20:00,119.9
2026-03-04 11:20:10,120.5
2026-03-04 11:20:20,122.2
2026-03-04 11:20:30,121.0
2026-03-04 11:20:40,119.1
2026-03-04 11:20:50,119.0
2026-03-04 11:21:00,118.6
2026-03-04 11:21:10,118.0
2026-03-04 11:21:20,119.2
2026-03-04 11:21:30,118.2
2026-03-04 11:21:40,117.7
2026-03-04 11:21:50,119.0
2026-03-04 11:22:00,118.4
2026-03-04 11:22:10,118.5
2026-03-04 11:22:20,118.2
2026-03-04 11:22:30,117.9
2026-03-04 11:22:40,116.9
2026-03-04 11:22:50,116.9
2026-03-04 11:23:00,117.3
2026-03-04 11:23:10,116.2
2026-03-04 11:23:20,114.8
2026-03-04 11:23:30,116.2
2026-03-04 11:23:40,115.3
2026-03-04 11:23:50,116.6
2026-03-04 11:24:00,119.0
2026-03-04 11:24:10,118.6
2026-03-04 11:24:20,118.2
2026-03-04 11:24:30,116.8
2026-03-04 11:24:40,118.1
2026-03-04 11:24:50,117.8
2026-03-04 11:25:00,117.0
2026-03-04 11:25:10,117.5
2026-03-04 11:25:20,117.3
2026-03-04 11:25:30,118.3
2026-03-04 11:25:40,118.3
2026-03-04 11:25:50,118.2
2026-03-04 11:26:00,119.9
2026-03-04 11:26:10,117.9
2026-03-04 11:26:20,118.2
2026-03-04 11:26:30,117.5
2026-03-04 11:26:40,117.9
2026-03-04 11:26:50,117.3
2026-03-04 11:27:00,118.6
2026-03-04 11:27:10,118.1
2026-03-04 11:27:20,117.9
2026-03-04 11:27:30,121.2
2026-03-04 11:27:40,125.3
2026-03-04 11:27:50,129.6
2026-03-04 11:28:00,133.4
2026-03-04 11:28:10,136.1
2026-03-04 11:28:20,139.3
2026-03-04 11:28:30,140.6
2026-03-04 11:28:40,142.2
2026-03-04 11:28:50,141.9
2026-03-04 11:29:00,140.7
2026-03-04 11:29:10,139.3
2026-03-04 11:29:20,138.7
2026-03-04 11:29:30,137.9
2026-03-04 11:29:40,135.6
2026-03-04 11:29:50,135.0
2026-03-04 11:30:00,132.2
2026-03-04 11:30:10,131.8
2026-03-04 11:30:20,129.4
2026-03-04 11:30:30,129.8
2026-03-04 11:30:40,130.5
2026-03-04 11:30:50,130.1
2026-03-04 11:31:00,128.8
2026-03-04 11:31:10,128.8
2026-03-04 11:31:20,128.4
2026-03-04 11:31:30,128.0
2026-03-04 11:31:40,127.1
2026-03-04 11:31:50,126.2
2026-03-04 11:32:00,127.1
2026-03-04 11:32:10,126.8
2026-03-04 11:32:20,126.6
2026-03-04 11:32:30,125.4
2026-03-04 11:32:40,125.3
2026-03-04 11:32:50,124.8
2026-03-04 11:33:00,125.2
2026-03-04 11:33:10,123.8
2026-03-04 11:33:20,129.4
2026-03-04 11:33:30,123.1
2026-03-04 11:33:40,123.5
2026-03-04 11:33:50,123.6
2026-03-04 11:34:00,123.6
